# format of this file:
# generation_number 	[function_input_vector] 	 violation 	[properties] 	[function_output_vector]
9	<2.54028,1.5,1.94731,0,3.49729,1.5,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,21.6739>	0	<>	<3,30.6739,-21.6739>
9	<3.05467,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1.60951,0,2.5,10.1671>	0	<>	<7,62.0421,-48.875>
9	<4.32881,0,1.94731,0,3,1.5,3.46293,1.5,2,1.5,2.74345,1.5,1,1.5,2,28.4233>	0	<>	<4,35.9233,-28.4233>
9	<1,0.375,1.94731,0,3,1.5,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,29.2942>	0	<>	<3,37.1692,-29.2942>
9	<3.05467,0,1.22267,0,3,1.5,1,1.5,2,1.5,3,0,1.60951,0,3.83897,32.1164>	0	<>	<4,36.6164,-32.1164>
9	<1,1.5,4.44745,0,3,1.5,1,1.5,2,1.5,3,0.75,1,1.5,2.88546,43.0023>	0	<>	<4,51.2523,-43.0023>
9	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,49.6303,-40.6303>
9	<3.05467,1.5,1.94731,0,3,1.5,1,1.5,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,46.3722,-38.8722>
9	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,47.1247,-36.6247>
9	<1,1.5,1,1.5,3,1.5,1,13.9625,1.79536,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<3,24.4625,-13.9625>
9	<1,1.5,2,1.5,3,1.5,1,0,1.69282,40.6303,1.54721,0,1,19.0623,2,1.5>	0	<>	<3,65.6926,-40.6303>
9	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,38.9097,1,31.978,2,14.435>	0	<>	<3,92.8227,-38.9097>
9	<1,9.02626,1,1.5,3,0,1,1.5,2.39299,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<3,18.0263,-9.02626>
9	<1.77014,1.5,1.94731,0,3,1.5,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,11.587>	0	<>	<3,20.587,-11.587>
9	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,1.5,3,12.3834,1,0,2.36697,0>	0	<>	<3,20.6334,-12.3834>
9	<1,9.02626,1,1.5,3,1.5,5.92586,1.5,2,1.5,3,1.5,1.43717,10.7934,4.02084,42.5427>	0	<>	<6,69.8624,-42.5427>
9	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,17.3341>	0	<>	<4,65.7441,-42.41>
9	<1,9.02626,1,0,3,1.5,5.92586,1.5,2,1.5,3,1.5,1,1.5,7.67777,42.5427>	0	<>	<8,59.069,-42.5427>
9	<1,1.5,4.44745,0,3,1.5,1,1.5,2,1.5,3,1.5,1,1.5,2,17.3341>	0	<>	<4,26.3341,-17.3341>
9	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3,12.3834,4.42637,1.5,2,17.3341>	0	<>	<4,35.7175,-17.3341>
9	<1,1.5,2,1.5,3,1.5,1,28.858,2,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<3,39.358,-28.858>
9	<1,1.5,2,1.5,3,1.5,1,28.858,2,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<3,39.358,-28.858>
9	<1.38507,1.5,3.48001,83.9689,1.47996,1.5,1,1.5,2,1.5,3.12749,0,1,1.5,2,17.3341>	0	<>	<3,108.803,-83.9689>
9	<5.11539,0,1,0,1,6.78697,5.43656,3.52071,2,12.5061,3.12828,100,1,3.53998,2.17056,14.0117>	0	<>	<5,140.365,-100>
9	<1,1.5,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,4.25246,0>	0	<>	<5,7.5,-1.5>
9	<1.77014,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,0.75,1,0,2,1.5>	0	<>	<4,8.25,-1.5>
9	<1,1.5,2,1.5,3,1.5,1,1.5,2,0,2.78446,0,1,1.5,2,1.5>	0	<>	<3,9,-1.5>
9	<1,9.02626,1,0,3,1.5,5.92586,1.5,2,100,3,1.5,1,1.5,7.67777,42.5427>	0	<>	<8,157.569,-100>
9	<1,1.5,2,1.5,4.98914,0,1,28.858,2,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<5,37.858,-28.858>
9	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3.32114,0.75,1,0,2,1.5>	0	<>	<3,9.75,-1.5>
9	<1,0,1.9929,1.5,3,1.5,1,13.9625,1.79536,1.5,3,1.5,1.17426,1.5,2,25.4856>	0	<>	<3,46.9481,-25.4856>
9	<1,0,1.9929,0,2.36454,99.1981,1.01212,28.858,2.16527,30.396,2.83391,0,1,19.2062,1,0>	0	<>	<3,177.658,-99.1981>
9	<1,1.5,1.94731,0,4.98914,0,5.39637,32.3176,2.39299,92.9707,2.74345,1.5,1,0.75,1,0>	0	<>	<5,129.038,-92.9707>
9	<1,1.5,1.94731,0,3,1.5,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,1.5>	0	<>	<3,10.5,-1.5>
9	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1.17426,0,2,1.5>	0	<>	<3,10.5,-1.5>
10	<1,1.5,3.19738,0,2.00543,2.25,1,1.5,2,100,3,0,1,1.5,2,1.5>	0	<>	<3,108.25,-100>
10	<3.05467,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,104.5,-99.25>
10	<1,80.6017,2.90882,4.80136,5.11976,0,3.26153,0,1.79536,1.5,3,0,1.17426,0,2,1.5>	0	<>	<5,88.4031,-80.6017>
10	<3.05467,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1.60951,0,2.5,10.1671>	0	<>	<7,62.0421,-48.875>
10	<1,1.5,4.44745,0,3,1.5,1,1.5,2,1.5,3,0.75,1,1.5,2.88546,43.0023>	0	<>	<4,51.2523,-43.0023>
10	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.41,-42.41>
10	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,49.6303,-40.6303>
10	<3.05467,1.5,1.94731,0,3,1.5,1,1.5,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,46.3722,-38.8722>
10	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,47.1247,-36.6247>
10	<3.05467,0,1.22267,0,3,1.5,1,1.5,2,1.5,3,0,1.60951,0,3.83897,32.1164>	0	<>	<4,36.6164,-32.1164>
10	<1,0,1.94731,0,3,1.5,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,29.2942>	0	<>	<3,36.7942,-29.2942>
10	<1,1.5,2,1.5,4.98914,0,1,28.858,2,0,3.59812,1.5,1,1.5,2,1.5>	0	<>	<5,36.358,-28.858>
10	<4.32881,0,1.94731,0,3,1.5,3.46293,1.5,2,1.5,2.74345,1.5,1,1.5,2,28.4233>	0	<>	<4,35.9233,-28.4233>
10	<2.54028,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,21.6739>	0	<>	<3,29.9239,-21.6739>
10	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,1.5,3,0,1,19.0623,2,0>	0	<>	<3,27.3123,-19.0623>
10	<1.19254,1.5,1.94731,0,3,1.5,1,1.5,2,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
10	<1,1.5,3.48001,1.5,1.47996,1.5,1,1.5,2,1.5,3.12749,0,1,1.5,2,17.3341>	0	<>	<3,26.3341,-17.3341>
10	<1,1.5,1.94731,0,3,1.5,1,16.9088,2,1.5,2.74345,1.5,1,1.5,2,1.5>	0	<>	<3,25.9088,-16.9088>
10	<1,1.5,4.44745,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<4,23.9185,-17.3341>
10	<1,1.5,2,1.5,3,1.5,1,1.5,3.346,1.5,3,1.5,1,0,2,14.435>	0	<>	<3,23.435,-14.435>
10	<1,0,1.9929,1.5,3,1.5,1,13.9625,1.79536,1.5,3,1.5,1.17426,1.5,2,0>	0	<>	<3,21.4625,-13.9625>
10	<1,0,2.1983,0,3,1.5,1,1.5,2,1.5,3,1.5,1,1.5,3.26026,0>	0	<>	<3,7.5,-1.5>
10	<1,2.25,2.58817,0.75,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,4.25246,0>	0	<>	<5,9,-2.25>
10	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.83943,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
10	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.1001,2.25,1,0,2,1.5>	0	<>	<3,11.25,-2.25>
10	<5.50046,1.5,1.94731,0,3.99457,0.75,1,1.5,2,1.5,2.74345,1.5,1,3.53998,1,0>	0	<>	<6,10.29,-3.53998>
10	<1.77014,1.5,1.94731,0,3,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,3.12623,11.587>	0	<>	<3,16.837,-11.587>
10	<1,1.5,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,4.25246,3.66991>	0	<>	<5,11.1699,-3.66991>
10	<1,1.5,1.94731,0,3,1.5,1,1.5,2,1.5,2.74345,1.125,1.17426,0,1.08051,8.96339>	0	<>	<3,16.0884,-8.96339>
10	<5.33406,1.5,1,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,0,2,6.44792>	0	<>	<5,15.4479,-6.44792>
10	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,2.25,1,1.5,2.36697,1.5>	0	<>	<3,12.75,-2.25>
10	<1,9.02626,1,0,3,1.5,5.92586,1.5,2,1.5,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,58.049,-42.5427>
10	<1,1.5,1,1.5,3,1.5,1,13.9625,1.79536,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<3,24.4625,-13.9625>
10	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,1.5,3,12.3834,1,0,2.36697,0>	0	<>	<3,20.6334,-12.3834>
10	<1,9.02626,1,1.5,3,1.5,5.92586,1.5,2,1.5,3,1.5,1.43717,10.7934,5.17195,42.5427>	0	<>	<6,69.8624,-42.5427>
10	<1,1.5,2,1.5,3,1.5,1,0,1.69282,40.6303,1.54721,0,1,19.0623,2,1.5>	0	<>	<3,65.6926,-40.6303>
10	<1,9.02626,1,1.5,3,0,1,1.5,2.39299,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<3,18.0263,-9.02626>
10	<1.38507,1.5,3.48001,83.9689,1.47996,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,17.3341>	0	<>	<3,107.303,-83.9689>
10	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,38.9097,1,31.978,2,14.435>	0	<>	<3,92.8227,-38.9097>
10	<1,1.5,2,1.5,3,1.5,1,13.9625,2.46835,1.5,2.83943,1.875,1.17426,1.5,2,31.953>	0	<>	<3,55.2905,-31.953>
10	<1,1.5,2,1.5,3,1.5,1,28.858,2,1.5,3,0.375,1,1.5,2,1.5>	0	<>	<3,38.233,-28.858>
10	<1,1.5,4.44745,0,3,1.5,1,1.5,2,1.5,3,1.5,1,1.5,2,17.3341>	0	<>	<4,26.3341,-17.3341>
10	<5.11539,0,1,0,1,6.78697,1,3.52071,2,12.5061,3.12828,100,1,3.53998,2.17056,14.0117>	0	<>	<5,140.365,-100>
10	<1,9.02626,1,0,3,1.5,5.92586,1.5,2,100,3,1.5,1.17426,1.5,7.67777,42.5427>	0	<>	<8,157.569,-100>
10	<1,1.5,2,1.5,3,1.5,1,28.858,2,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<3,39.358,-28.858>
10	<1,1.5,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,4.25246,0>	0	<>	<5,7.5,-1.5>
10	<2.02733,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,0.75,1,0,2,1.5>	0	<>	<4,8.25,-1.5>
10	<1,1.5,2,1.5,3,1.5,1,1.5,2,0,3,0,1,1.5,2,1.5>	0	<>	<3,9,-1.5>
10	<1,0,1.9929,1.5,3,1.5,1,13.9625,1.79536,1.5,3,1.5,1.17426,1.5,2,25.4856>	0	<>	<3,46.9481,-25.4856>
10	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3,12.3834,4.42637,1.5,2,17.3341>	0	<>	<4,35.7175,-17.3341>
11	<1,1.5,3.19738,0,2.00543,2.25,1,1.5,2,100,3,0,1,0,1,0>	0	<>	<3,105.25,-100>
11	<3.05467,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,104.5,-99.25>
11	<3.16703,1.5,3.48001,83.9689,1.47996,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,7.91707>	0	<>	<3,97.886,-83.9689>
11	<1,80.6017,2.90882,4.80136,5.11976,0,3.26153,0,1.79536,1.5,3,0,1.17426,0,2,1.5>	0	<>	<5,88.4031,-80.6017>
11	<1,0,2.1983,0,3,1.5,1,1.5,2,1.5,3.12828,1.5,1,1.5,3.26026,0>	0	<>	<3,7.5,-1.5>
11	<1,2.25,1.72267,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,4.25246,0>	0	<>	<5,8.25,-2.25>
11	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.1001,2.25,1,0,2,1.5>	0	<>	<3,11.25,-2.25>
11	<5.50046,1.5,1.94731,0,3.99457,0.75,1,1.5,2,1.5,2.74345,1.5,1,3.53998,1,0>	0	<>	<6,10.29,-3.53998>
11	<1,1.5,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,4.25246,3.66991>	0	<>	<5,11.1699,-3.66991>
11	<1,5.26313,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,4.25246,3.66991>	0	<>	<5,14.933,-5.26313>
11	<5.33406,1.5,1,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,6.44792>	0	<>	<5,15.4479,-6.44792>
11	<1,1.5,1.94731,0,3,1.5,1,1.5,2,1.5,2.74345,1.125,1.17426,0,1.08051,8.96339>	0	<>	<3,16.0884,-8.96339>
11	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,3.12623,11.587>	0	<>	<3,16.837,-11.587>
11	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.83943,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
11	<1,0,1.9929,1.5,3,1.5,1,13.9625,1.79536,1.5,3,1.5,1.17426,1.5,2,0>	0	<>	<3,21.4625,-13.9625>
11	<1,1.5,1.94731,0,3,1.5,1,1.5,2,1.5,2.74345,1.125,1.17426,0,1.08051,15.4779>	0	<>	<3,22.6029,-15.4779>
11	<1,1.5,4.44745,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<4,23.9185,-17.3341>
11	<1,1.5,1.94731,0,3,1.5,1,16.9088,2,1.5,2.74345,1.5,1,1.5,2,1.5>	0	<>	<3,25.9088,-16.9088>
11	<1,1.5,3.48001,1.5,1.47996,1.5,1,1.5,1.76582,1.5,3.12749,0,1,1.5,2,17.3341>	0	<>	<3,26.3341,-17.3341>
11	<1.19254,1.5,1.94731,0,3,1.5,1,1.5,1.89768,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
11	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,1.5,3,0,1,19.0623,2,0>	0	<>	<3,27.3123,-19.0623>
11	<2.54028,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,21.6739>	0	<>	<3,29.9239,-21.6739>
11	<3.05467,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1.60951,0,2.5,10.1671>	0	<>	<7,62.0421,-48.875>
11	<1,1.5,4.44745,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,27.117>	0	<>	<4,33.7014,-27.117>
11	<1,0,1.94731,0,3,1.5,1,1.5,2,0,3.09923,1.5,1,1.5,2,29.2942>	0	<>	<3,35.2942,-29.2942>
11	<3.05467,0,1.22267,0,3,1.5,1,1.5,2,1.5,3,0,1.60951,0,1,32.1164>	0	<>	<3,36.6164,-32.1164>
11	<1,1.5,3.31375,0,3,1.5,1,1.5,2,1.5,3,0.75,1,1.5,2.88546,43.0023>	0	<>	<3,51.2523,-43.0023>
11	<1,1.5,1,0,3,1.5,5.92586,1.5,2,1.5,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,50.5227,-42.5427>
11	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,49.6303,-40.6303>
11	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.41,-42.41>
11	<2.541,0.75,1.83095,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<3,48.8803,-40.6303>
11	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,47.1247,-36.6247>
11	<3.05467,0,1.32182,0,3,1.5,1,1.5,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,44.8722,-38.8722>
11	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,2.25,1,1.5,2.36697,1.5>	0	<>	<3,12.75,-2.25>
11	<5.11539,0,1,0,1,6.78697,1,3.52071,2,12.5061,3.12828,100,1,3.53998,2.17056,14.0117>	0	<>	<5,140.365,-100>
11	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,1.5,2.87172,12.3834,1,0,2.36697,0>	0	<>	<3,20.6334,-12.3834>
11	<1,1.5,2,1.5,3,1.5,1,1.5,3.346,1.5,3,1.5,1,0,2,14.435>	0	<>	<3,23.435,-14.435>
11	<1,9.02626,1,0,3,1.5,5.92586,1.5,2,100,3,1.5,1.17426,1.5,7.67777,42.5427>	0	<>	<8,157.569,-100>
11	<1,1.5,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,2,0>	0	<>	<5,7.5,-1.5>
11	<2.02733,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,0.75,1,0,2,1.5>	0	<>	<4,8.25,-1.5>
11	<1,1.5,2.02634,1.5,3,1.5,1,1.5,2,0,3,0,1,1.5,2,1.5>	0	<>	<3,9,-1.5>
11	<1,9.02626,1,1.5,3,0,1,1.5,2.39299,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<3,18.0263,-9.02626>
11	<1,1.5,1,1.5,3,1.5,1,13.9625,1.79536,1.5,3,1.5,1,1.5,2,1.5>	0	<>	<3,24.4625,-13.9625>
11	<1,1.5,4.44745,0,3,1.5,1,1.5,2,1.5,3,1.5,1,1.5,2,17.3341>	0	<>	<4,26.3341,-17.3341>
11	<1,1.5,2.72372,0.75,3,1.5,1,1.5,2,1.5,3,1.5,1,1.5,2,17.3341>	0	<>	<3,27.0841,-17.3341>
11	<4.32881,0,1.94731,0,3,1.5,3.46293,1.5,2,1.5,2.74345,1.5,1,1.5,2,28.4233>	0	<>	<4,35.9233,-28.4233>
11	<1,1.5,2,1.5,4.98914,0,1,28.858,2,0,3.59812,1.5,1,1.5,2,1.5>	0	<>	<5,36.358,-28.858>
11	<1,9.02626,1,1.5,3,1.5,5.92586,1.5,2,1.5,3,1.5,1.35004,10.7934,5.17195,42.5427>	0	<>	<6,69.8624,-42.5427>
11	<1,9.02626,1,0,3,1.5,5.92586,1.5,2,1.5,3,1.5,1.17426,1.5,7.67777,42.5427>	0	<>	<8,59.069,-42.5427>
11	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,0.9375,1,1.5,1.81651,17.3341>	0	<>	<3,27.2716,-17.3341>
12	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,2,100,3,0,1,0,1,0>	0	<>	<3,105.25,-100>
12	<3.05467,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,104.5,-99.25>
12	<3.05467,0,3.38086,84.7189,1.47996,1.5,1,1.5,2,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,89.9689,-84.7189>
12	<1,80.6017,2.90882,4.80136,5.11976,0,3.26153,0,1.79536,1.5,3,0,4.42637,0,2,1.5>	0	<>	<5,88.4031,-80.6017>
12	<3.05467,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1.60951,0,2.5,10.1671>	0	<>	<7,62.0421,-48.875>
12	<1,1.5,3.31375,0,3,1.5,1,1.5,2,1.5,3,0.75,1,1.5,2.88546,43.0023>	0	<>	<3,51.2523,-43.0023>
12	<1,1.5,1,0,3,1.5,5.92586,1.5,2,1.5,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,50.5227,-42.5427>
12	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.41,-42.41>
12	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,49.6303,-40.6303>
12	<2.541,0.75,1.83095,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<3,48.8803,-40.6303>
12	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,47.1247,-36.6247>
12	<3.05467,0,1.32182,0,3,1.5,1,1.5,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,44.8722,-38.8722>
12	<3.05467,0,1.22267,0,1.75679,1.5,1,1.5,2,1.5,3,0,1.60951,0,1,32.1164>	0	<>	<3,36.6164,-32.1164>
12	<1,0,1.94731,0,3,1.5,1,1.5,2,0,3.09923,1.5,1,1.5,2,29.2942>	0	<>	<3,35.2942,-29.2942>
12	<1,0,2.92378,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,27.117>	0	<>	<3,32.2014,-27.117>
12	<2.54028,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,21.6739>	0	<>	<3,29.9239,-21.6739>
12	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,1.5,3,0,1,19.0623,2,0>	0	<>	<3,27.3123,-19.0623>
12	<1.19254,1.5,1.94731,0,3,1.5,1,1.5,1.89768,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
12	<1,1.5,3.48001,1.5,1.47996,1.5,1,1.5,1.76582,1.5,2.87172,0,1,1.5,2,17.3341>	0	<>	<3,26.3341,-17.3341>
12	<1,1.5,1.94731,0,3,1.5,1,16.9088,2,1.5,2.74345,1.5,1,1.5,2,1.5>	0	<>	<3,25.9088,-16.9088>
12	<1,1.5,4.44745,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<4,23.9185,-17.3341>
12	<1,1.5,1.94731,0,3,1.5,1,1.5,2.05127,0,2.74345,1.125,1.17426,0,1.08051,15.4779>	0	<>	<3,21.1029,-15.4779>
12	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
12	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,3.12623,11.587>	0	<>	<3,16.837,-11.587>
12	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,3.29679,10.7877>	0	<>	<3,16.0377,-10.7877>
12	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.56022,0.75,1,10.2812,2,0>	0	<>	<4,15.5312,-10.2812>
12	<1,9.02626,1.58542,2.25,2.73726,0,1,1.5,2.2759,0,2.93586,0,1,1.5,2,1.5>	0	<>	<3,15.7763,-9.02626>
12	<5.33406,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,6.44792>	0	<>	<5,15.4479,-6.44792>
12	<1,5.26313,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,3.12623,1.5>	0	<>	<5,12.7631,-5.26313>
12	<1,0,2.1983,0,3,1.5,1,1.5,2,1.5,3.12828,1.5,1,1.5,3.26026,0>	0	<>	<3,7.5,-1.5>
12	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.1001,2.25,1,0,2,1.5>	0	<>	<3,11.25,-2.25>
12	<1,1.5,1.94731,0,3,1.5,1,1.5,1.89768,0,3.07579,1.5,1,1.5,4.25246,3.66991>	0	<>	<4,11.1699,-3.66991>
12	<1,2.25,1.72267,0,3,1.5,1,1.5,2,0,3.07579,1.5,1,1.5,4.25246,0>	0	<>	<4,8.25,-2.25>
12	<3.05467,0,1.32182,0,3,1.5,1,1.5,1,2.25,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<4,8.25,-2.25>
12	<5.50046,1.5,1.94731,0,3.99457,0.75,1,0.283509,2,1.5,2.74345,1.5,1,3.53998,1,0>	0	<>	<6,9.07349,-3.53998>
12	<3.16703,1.5,3.48001,83.9689,1.47996,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,7.91707>	0	<>	<3,97.886,-83.9689>
12	<1,1.5,1,1.5,3,1.5,1,1.5,2,1.5,3,2.25,1,1.5,2.36697,1.5>	0	<>	<3,12.75,-2.25>
12	<5.11539,0,1,0,1,6.78697,1,3.52071,2,12.5061,3.12828,100,1,3.53998,2.17056,14.0117>	0	<>	<5,140.365,-100>
12	<1,9.02626,1,0,3,1.5,5.92586,1.5,2,100,3,1.5,1.17426,1.5,7.17777,42.5427>	0	<>	<7,157.569,-100>
12	<1,2.25,2.00355,1.5,3,1.5,1,1.5,2,1.5,2.87172,12.3834,1,0,2.36697,0>	0	<>	<3,20.6334,-12.3834>
12	<1,1.5,2.02634,1.5,3,1.5,1,1.5,2,0,3,0,1,1.5,2,1.5>	0	<>	<3,9,-1.5>
12	<2.02733,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,0,1,0,2,1.5>	0	<>	<4,7.5,-1.5>
12	<1,9.02626,1,1.5,3,1.5,5.92586,1.5,2,0,3,1.5,1.35004,10.7934,5.17195,42.5427>	0	<>	<6,68.3624,-42.5427>
12	<1,9.02626,1,0,3,1.5,5.92586,1.5,2,1.5,3,1.5,1.17426,1.5,7.67777,42.5427>	0	<>	<8,59.069,-42.5427>
12	<1,1.5,1.94731,0,3,1.5,1,1.5,2,1.5,3.12828,1.125,1.17426,0,1.08051,8.96339>	0	<>	<3,16.0884,-8.96339>
12	<3.05467,1.5,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,2,0>	0	<>	<5,7.5,-1.5>
